                                                                   filename         r1         r2         r3         r4         r5    step_volume    gmsh_volume      nodes   elements     pre_time    biax_time   shear_time   total_time     biax_react          E_eff    shear_react          G_eff
        fcc[r1=3.854_r2=7.481_r3=5.107_r4=1.935_r5=6.857_vol=71129.135].msh     3.8540     7.4810     5.1070     1.9350     6.8570     71129.1350     70928.5960     344994    1945296      10.6116      13.1720      16.2059      40.0000       245.9514        12.2976       109.4041         5.4702
        fcc[r1=3.855_r2=1.829_r3=2.423_r4=6.308_r5=7.368_vol=53187.154].msh     3.8550     1.8290     2.4230     6.3080     7.3680     53187.1540     53082.5404     303851    1671823       8.2761       9.8943      13.7451      31.9239       179.3449         8.9672        78.8649         3.9432
       fcc[r1=3.856_r2=6.067_r3=7.622_r4=7.116_r5=9.327_vol=115067.382].msh     3.8560     6.0670     7.6220     7.1160     9.3270    115067.3820    114914.2400     520568    3001312      18.2538      25.4617      28.9140      72.6457       444.9219        22.2461       176.3490         8.8175
        fcc[r1=3.856_r2=6.919_r3=3.456_r4=8.719_r5=6.089_vol=89595.720].msh     3.8560     6.9190     3.4560     8.7190     6.0890     89595.7200     89415.6295     415546    2375331      14.3017      17.1080      20.3771      51.8036       323.8308        16.1915       136.1825         6.8091
        fcc[r1=3.858_r2=4.455_r3=4.404_r4=8.172_r5=2.342_vol=62408.452].msh     3.8580     4.4550     4.4040     8.1720     2.3420     62408.4520     62273.1709     312081    1752260       9.2318      10.6849      14.2954      34.2208       211.5563        10.5778        95.4343         4.7717
        fcc[r1=3.858_r2=8.090_r3=9.204_r4=1.197_r5=5.333_vol=79968.621].msh     3.8580     8.0900     9.2040     1.1970     5.3330     79968.6210     79757.9572     395497    2232194      11.8807      15.1521      18.7379      45.7822       285.7061        14.2853       123.0833         6.1542
        fcc[r1=3.860_r2=8.298_r3=1.008_r4=2.666_r5=8.130_vol=65110.498].msh     3.8600     8.2980     1.0080     2.6660     8.1300     65110.4980     64903.8328     325800    1829819       9.7174      11.4616      15.2622      36.4507       221.5455        11.0773       100.3171         5.0159
        fcc[r1=3.861_r2=2.233_r3=1.182_r4=8.197_r5=6.013_vol=52359.450].msh     3.8610     2.2330     1.1820     8.1970     6.0130     52359.4500     52244.9310     299470    1646979       8.1769       9.6863      13.1560      31.0269       175.8688         8.7934        77.7420         3.8871
       fcc[r1=3.862_r2=2.168_r3=8.186_r4=8.849_r5=9.184_vol=103288.786].msh     3.8620     2.1680     8.1860     8.8490     9.1840    103288.7860    103218.5653     485036    2766632      15.1700      22.7943      25.9556      63.9346       395.8115        19.7906       156.8223         7.8411
        fcc[r1=3.866_r2=1.883_r3=4.424_r4=9.320_r5=8.472_vol=80253.976].msh     3.8660     1.8830     4.4240     9.3200     8.4720     80253.9760     80159.3817     408799    2297566      12.6393      16.5107      19.1801      48.3417       291.6365        14.5818       120.0686         6.0034
        fcc[r1=3.866_r2=4.130_r3=1.727_r4=1.223_r5=8.148_vol=44242.772].msh     3.8660     4.1300     1.7270     1.2230     8.1480     44242.7720     44084.1108     253387    1386806       6.8116       7.8033      11.7184      26.3402       144.1421         7.2071        67.5434         3.3772
        fcc[r1=3.866_r2=7.046_r3=8.568_r4=1.840_r5=5.436_vol=76929.771].msh     3.8660     7.0460     8.5680     1.8400     5.4360     76929.7710     76741.2198     380297    2149015      11.5800      14.3350      18.1789      44.1050       271.4710        13.5735       118.3275         5.9164
        fcc[r1=3.869_r2=2.683_r3=4.064_r4=7.780_r5=8.147_vol=74853.151].msh     3.8690     2.6830     4.0640     7.7800     8.1470     74853.1510     74735.3691     377218    2116636      11.1780      13.8508      17.3778      42.4174       265.9346        13.2967       112.1043         5.6052
        fcc[r1=3.872_r2=1.879_r3=1.526_r4=5.183_r5=6.163_vol=41673.611].msh     3.8720     1.8790     1.5260     5.1830     6.1630     41673.6110     41570.4703     257585    1401298       6.6893       7.7517      11.4537      25.9015       136.0044         6.8002        62.1223         3.1061
        fcc[r1=3.873_r2=7.107_r3=5.376_r4=6.649_r5=2.683_vol=72341.867].msh     3.8730     7.1070     5.3760     6.6490     2.6830     72341.8670     72155.2893     358938    2023987      10.6891      12.9847      16.4525      40.1370       252.1456        12.6073       111.5644         5.5782
        fcc[r1=3.875_r2=9.985_r3=7.214_r4=2.891_r5=7.045_vol=97942.461].msh     3.8750     9.9850     7.2140     2.8910     7.0450     97942.4610     97720.2094     463217    2643948      14.6375      19.8303      22.5656      57.0468       362.4612        18.1231       149.6926         7.4846
        fcc[r1=3.876_r2=6.342_r3=7.763_r4=1.357_r5=2.077_vol=51275.174].msh     3.8760     6.3420     7.7630     1.3570     2.0770     51275.1740     51095.0477     305385    1673221       8.1817       9.8339      13.2258      31.2491       173.0763         8.6538        79.3329         3.9666
        fcc[r1=3.876_r2=7.862_r3=1.712_r4=8.990_r5=7.352_vol=93175.281].msh     3.8760     7.8620     1.7120     8.9900     7.3520     93175.2810     92982.7213     434496    2485424      13.5641      18.9298      21.4834      53.9894       339.5429        16.9771       141.8505         7.0925
        fcc[r1=3.878_r2=3.149_r3=3.501_r4=3.838_r5=7.687_vol=56244.982].msh     3.8780     3.1490     3.5010     3.8380     7.6870     56244.9820     56113.8576     298215    1658471       8.4337       9.9410      13.7394      32.1223       188.9807         9.4490        84.7754         4.2388
        fcc[r1=3.879_r2=8.234_r3=2.757_r4=9.116_r5=4.446_vol=86663.782].msh     3.8790     8.2340     2.7570     9.1160     4.4460     86663.7820     86460.5714     404102    2306034      12.7061      16.1847      18.9882      47.8907       310.3810        15.5191       132.1846         6.6092
        fcc[r1=3.880_r2=6.056_r3=3.117_r4=8.158_r5=2.496_vol=64598.941].msh     3.8800     6.0560     3.1170     8.1580     2.4960     64598.9410     64433.4513     317840    1786029       9.4491      10.9696      14.6439      35.0716       219.9863        10.9993        99.7292         4.9865
        fcc[r1=3.881_r2=3.795_r3=4.098_r4=2.957_r5=6.964_vol=55741.423].msh     3.8810     3.7950     4.0980     2.9570     6.9640     55741.4230     55607.1934     288290    1605970       8.3119       9.5524      13.3205      31.1928       186.0604         9.3030        84.7015         4.2351
        fcc[r1=3.884_r2=1.927_r3=6.190_r4=5.984_r5=8.976_vol=76995.023].msh     3.8840     1.9270     6.1900     5.9840     8.9760     76995.0230     76900.7505     386676    2173513      11.4254      14.3722      17.9339      43.7422       275.2728        13.7636       115.2553         5.7628
       fcc[r1=3.884_r2=5.589_r3=7.115_r4=8.751_r5=9.981_vol=121873.483].msh     3.8840     5.5890     7.1150     8.7510     9.9810    121873.4830    121734.3911     546474    3151437      18.9471      28.5249      30.8930      78.3809       481.5831        24.0792       188.5829         9.4291
        fcc[r1=3.884_r2=9.301_r3=6.933_r4=3.163_r5=7.227_vol=96090.118].msh     3.8840     9.3010     6.9330     3.1630     7.2270     96090.1180     95870.7822     448294    2560235      17.1840      20.1395      21.7590      59.1017       353.0945        17.6547       146.7129         7.3356
        fcc[r1=3.886_r2=3.556_r3=6.878_r4=3.397_r5=3.328_vol=53199.572].msh     3.8860     3.5560     6.8780     3.3970     3.3280     53199.5720     53077.5777     278042    1541667       7.9216       9.0571      12.8681      29.8546       176.8362         8.8418        82.2009         4.1100
        fcc[r1=3.887_r2=1.407_r3=6.819_r4=6.083_r5=6.501_vol=67802.028].msh     3.8870     1.4070     6.8190     6.0830     6.5010     67802.0280     67713.7465     345322    1935697      10.1704      12.1218      15.6914      37.9929       235.5340        11.7767       101.0873         5.0544
        fcc[r1=3.891_r2=7.957_r3=9.215_r4=5.956_r5=4.013_vol=97093.788].msh     3.8910     7.9570     9.2150     5.9560     4.0130     97093.7880     96904.4607     463836    2642872      14.5552      20.7031      23.4846      58.7562       360.3220        18.0161       148.9531         7.4477
        fcc[r1=3.892_r2=5.852_r3=7.112_r4=7.487_r5=6.730_vol=99967.396].msh     3.8920     5.8520     7.1120     7.4870     6.7300     99967.3960     99813.6263     457353    2625311      15.4932      20.5693      23.4420      59.5177       371.4588        18.5729       152.3063         7.6153
        fcc[r1=3.893_r2=4.634_r3=8.104_r4=4.005_r5=6.278_vol=79318.190].msh     3.8930     4.6340     8.1040     4.0050     6.2780     79318.1900     79186.6238     376796    2137986      12.1220      13.8535      17.8334      43.8204       280.0350        14.0018       120.8278         6.0414
       fcc[r1=3.893_r2=6.755_r3=9.858_r4=7.805_r5=7.493_vol=125156.674].msh     3.8930     6.7550     9.8580     7.8050     7.4930    125156.6740    124995.6164     555221    3212813      19.1387      29.4033      32.4743      81.0333       494.7409        24.7370       192.8199         9.6410
        fcc[r1=3.893_r2=8.369_r3=4.878_r4=6.631_r5=2.905_vol=76616.869].msh     3.8930     8.3690     4.8780     6.6310     2.9050     76616.8690     76404.6636     375438    2120130      12.6156      14.6116      17.3745      44.6125       270.2025        13.5101       118.1752         5.9088
        fcc[r1=3.895_r2=1.015_r3=9.520_r4=6.106_r5=1.054_vol=54277.145].msh     3.8950     1.0150     9.5200     6.1060     1.0540     54277.1450     54195.9814     291049    1616265       8.9347       9.5569      13.2013      31.7005       181.5287         9.0764        82.8762         4.1438
        fcc[r1=3.895_r2=5.695_r3=7.294_r4=1.799_r5=1.465_vol=46671.104].msh     3.8950     5.6950     7.2940     1.7990     1.4650     46671.1040     46506.9809     276885    1508180       7.2994       8.5360      12.2528      28.0953       155.9135         7.7957        72.3033         3.6152
        fcc[r1=3.902_r2=2.393_r3=5.879_r4=5.019_r5=9.780_vol=77076.190].msh     3.9020     2.3930     5.8790     5.0190     9.7800     77076.1900     76970.8376     383367    2155681      11.3768      14.4445      17.7551      43.5870       275.1467        13.7573       115.7874         5.7894
        fcc[r1=3.904_r2=4.925_r3=8.628_r4=4.787_r5=7.971_vol=95593.310].msh     3.9040     4.9250     8.6280     4.7870     7.9710     95593.3100     95461.1645     441178    2523715      14.1878      19.1836      22.0853      55.4696       351.6895        17.5845       145.4697         7.2735
       fcc[r1=3.904_r2=7.536_r3=4.403_r4=7.019_r5=8.966_vol=103913.664].msh     3.9040     7.5360     4.4030     7.0190     8.9660    103913.6640    103728.2337     472299    2715156      15.9100      21.4842      25.2395      62.6478       388.7926        19.4396       158.7199         7.9360
       fcc[r1=3.904_r2=8.783_r3=6.730_r4=8.895_r5=7.630_vol=126467.603].msh     3.9040     8.7830     6.7300     8.8950     7.6300    126467.6030    126275.0454     560783    3245333      20.4696      30.4399      33.1166      84.0514       498.9310        24.9466       194.6421         9.7321
        fcc[r1=3.908_r2=1.155_r3=1.097_r4=4.756_r5=9.313_vol=43721.184].msh     3.9080     1.1550     1.0970     4.7560     9.3130     43721.1840     43640.9576     297557    1596739       8.0187       9.3366      12.8644      30.2274       145.7151         7.2858        64.0721         3.2036
        fcc[r1=3.908_r2=8.075_r3=5.730_r4=1.927_r5=8.372_vol=84591.534].msh     3.9080     8.0750     5.7300     1.9270     8.3720     84591.5340     84384.4962     397630    2263623      12.3097      15.4435      18.6745      46.4390       301.3110        15.0656       129.2967         6.4648
        fcc[r1=3.908_r2=8.239_r3=3.053_r4=3.376_r5=3.311_vol=55513.696].msh     3.9080     8.2390     3.0530     3.3760     3.3110     55513.6960     55305.3847     300043    1663878       8.4434       9.8130      13.4684      31.7329       187.3904         9.3695        86.7237         4.3362
        fcc[r1=3.910_r2=1.595_r3=7.211_r4=2.501_r5=5.745_vol=53044.082].msh     3.9100     1.5950     7.2110     2.5010     5.7450     53044.0820     52947.9408     281946    1567326       8.0638       9.1749      12.4330      29.6797       176.2474         8.8124        80.3314         4.0166
        fcc[r1=3.910_r2=7.929_r3=7.185_r4=2.461_r5=8.362_vol=93690.687].msh     3.9100     7.9290     7.1850     2.4610     8.3620     93690.6870     93487.6635     431718    2471503      13.6075      18.7101      20.5491      52.8791       341.2862        17.0643       142.9822         7.1491
       fcc[r1=3.910_r2=8.514_r3=7.023_r4=5.077_r5=9.550_vol=116238.335].msh     3.9100     8.5140     7.0230     5.0770     9.5500    116238.3350    116038.1096     519564    2998821      18.0546      25.4798      28.9771      72.5272       446.7527        22.3376       177.8476         8.8924
        fcc[r1=3.911_r2=5.953_r3=3.415_r4=8.313_r5=3.909_vol=72984.306].msh     3.9110     5.9530     3.4150     8.3130     3.9090     72984.3060     72822.2774     347503    1965069      11.4814      13.0801      16.1880      40.7595       253.2033        12.6602       111.8382         5.5919
        fcc[r1=3.916_r2=6.812_r3=6.306_r4=4.099_r5=3.510_vol=67663.283].msh     3.9160     6.8120     6.3060     4.0990     3.5100     67663.2830     67477.2035     338974    1901611      10.1242      12.0526      15.6538      37.8401       233.5780        11.6789       104.9747         5.2487
        fcc[r1=3.917_r2=2.021_r3=9.893_r4=9.113_r5=3.490_vol=85474.224].msh     3.9170     2.0210     9.8930     9.1130     3.4900     85474.2240     85405.8408     408558    2316260      12.5362      16.0429      19.2094      47.8008       309.3931        15.4697       128.6377         6.4319
       fcc[r1=3.918_r2=9.847_r3=8.064_r4=5.441_r5=6.128_vol=110601.503].msh     3.9180     9.8470     8.0640     5.4410     6.1280    110601.5030    110395.0080     508738    2918019      17.4102      23.7607      28.2152      69.4011       421.9836        21.0992       169.8521         8.4926
        fcc[r1=3.922_r2=8.016_r3=1.468_r4=9.742_r5=2.959_vol=75684.387].msh     3.9220     8.0160     1.4680     9.7420     2.9590     75684.3870     75482.2665     361491    2047795      11.9514      13.9968      16.7771      42.7359       264.1468        13.2073       116.4868         5.8243
       fcc[r1=3.922_r2=9.475_r3=9.021_r4=8.658_r5=2.119_vol=106263.631].msh     3.9220     9.4750     9.0210     8.6580     2.1190    106263.6310    106063.7975     508910    2901020      16.5522      24.2475      27.3414      68.1556       405.9307        20.2965       164.0422         8.2021
