                                                                   filename         r1         r2         r3         r4         r5    step_volume    gmsh_volume      nodes   elements     pre_time    biax_time   shear_time   total_time     biax_react          E_eff    shear_react          G_eff
       fcc[r1=7.098_r2=8.498_r3=7.632_r4=9.068_r5=4.147_vol=148337.502].msh     7.0980     8.4980     7.6320     9.0680     4.1470    148337.5020    148153.7454     353788    2025744      11.2587      16.0551      18.7502      46.0743       606.1854        30.3093       263.8978        13.1949
        fcc[r1=7.101_r2=4.371_r3=3.760_r4=3.314_r5=8.462_vol=94039.390].msh     7.1010     4.3710     3.7600     3.3140     8.4620     94039.3900     93897.1103     265555    1470027       7.5503       9.0863      12.8243      29.4684       348.5573        17.4279       159.7698         7.9885
        fcc[r1=7.104_r2=4.315_r3=4.046_r4=2.430_r5=1.214_vol=56596.407].msh     7.1040     4.3150     4.0460     2.4300     1.2140     56596.4070     56521.2758     358938    1920416       9.0899      11.4680      22.5910      43.1578       208.5820        10.4291        92.4318         4.6216
        fcc[r1=7.104_r2=7.100_r3=5.538_r4=1.064_r5=1.491_vol=68216.601].msh     7.1040     7.1000     5.5380     1.0640     1.4910     68216.6010     68108.2149     399071    2165781      10.5213      13.9458      23.6584      48.1355       258.1310        12.9065       111.1518         5.5576
       fcc[r1=7.104_r2=7.557_r3=5.627_r4=7.783_r5=4.759_vol=127690.795].msh     7.1040     7.5570     5.6270     7.7830     4.7590    127690.7950    127509.4738     314879    1787674       9.8054      12.7916      15.9508      38.5569       501.3632        25.0682       224.6589        11.2329
       fcc[r1=7.105_r2=7.037_r3=6.413_r4=4.030_r5=7.081_vol=121107.712].msh     7.1050     7.0370     6.4130     4.0300     7.0810    121107.7120    120931.6820     302185    1711015       9.2671      11.5698      14.9080      35.7541       469.9535        23.4977       212.2794        10.6140
       fcc[r1=7.106_r2=2.754_r3=8.272_r4=5.397_r5=4.458_vol=100796.100].msh     7.1060     2.7540     8.2720     5.3970     4.4580    100796.1000    100694.7441     269880    1507729       7.9102       9.5655      13.2431      30.7263       377.2160        18.8608       173.6443         8.6822
        fcc[r1=7.107_r2=5.179_r3=8.177_r4=5.724_r5=1.253_vol=95753.701].msh     7.1070     5.1790     8.1770     5.7240     1.2530     95753.7010     95617.4006     268419    1489702       7.6812       9.2173      13.0122      29.9179       363.6298        18.1815       164.4562         8.2228
       fcc[r1=7.108_r2=3.333_r3=6.985_r4=1.096_r5=9.539_vol=100157.541].msh     7.1080     3.3330     6.9850     1.0960     9.5390    100157.5410    100036.4440     275159    1534037       7.9836       9.7023      13.3824      31.0759       373.6600        18.6830       170.7305         8.5365
        fcc[r1=7.109_r2=1.595_r3=6.859_r4=3.086_r5=5.840_vol=82286.189].msh     7.1090     1.5950     6.8590     3.0860     5.8400     82286.1890     82235.5056     317810    1762677       9.0506      11.1359      17.4465      37.6415       300.0062        15.0003       139.2793         6.9640
        fcc[r1=7.110_r2=2.701_r3=5.930_r4=8.605_r5=2.418_vol=94218.987].msh     7.1100     2.7010     5.9300     8.6050     2.4180     94218.9870     94114.1388     259628    1443137       7.4853       8.8957      12.6954      29.0835       349.3456        17.4673       161.5832         8.0792
       fcc[r1=7.110_r2=7.567_r3=6.672_r4=4.493_r5=7.869_vol=133089.258].msh     7.1100     7.5670     6.6720     4.4930     7.8690    133089.2580    132908.8809     324400    1847815      10.2512      13.1646      16.5902      40.0154       525.6138        26.2807       234.2548        11.7127
       fcc[r1=7.110_r2=7.644_r3=9.702_r4=6.306_r5=9.144_vol=171305.011].msh     7.1100     7.6440     9.7020     6.3060     9.1440    171305.0110    171095.6010     303450    1742757       9.7416      13.2123      15.1128      38.0757       724.5854        36.2293       305.7934        15.2897
       fcc[r1=7.111_r2=6.637_r3=9.614_r4=8.629_r5=4.866_vol=151426.542].msh     7.1110     6.6370     9.6140     8.6290     4.8660    151426.5420    151227.6847     276758    1577220       8.7305      11.1571      13.0755      32.9713       619.1951        30.9598       268.6232        13.4312
        fcc[r1=7.112_r2=1.415_r3=5.069_r4=3.978_r5=4.857_vol=72018.901].msh     7.1120     1.4150     5.0690     3.9780     4.8570     72018.9010     71987.5367     398898    2204043      11.2389      14.4868      25.0143      50.7504       259.8080        12.9904       120.8202         6.0410
       fcc[r1=7.112_r2=1.734_r3=9.663_r4=6.819_r5=8.264_vol=130800.300].msh     7.1120     1.7340     9.6630     6.8190     8.2640    130800.3000    130720.3900     329480    1869153      10.1442      13.3537      16.6228      40.1304       512.7455        25.6373       223.3366        11.1668
       fcc[r1=7.112_r2=1.910_r3=7.950_r4=2.659_r5=9.194_vol=103828.184].msh     7.1120     1.9100     7.9500     2.6590     9.1940    103828.1840    103747.8571     283385    1581481       8.2892      10.1336      13.8776      32.3082       388.6613        19.4331       175.6692         8.7835
        fcc[r1=7.112_r2=5.885_r3=9.073_r4=2.468_r5=1.562_vol=87021.402].msh     7.1120     5.8850     9.0730     2.4680     1.5620     87021.4020     86911.7857     339616    1880880       9.6199      12.1372      18.2610      40.0272       331.4588        16.5729       146.4178         7.3209
        fcc[r1=7.115_r2=1.750_r3=1.970_r4=7.783_r5=7.908_vol=87813.564].msh     7.1150     1.7500     1.9700     7.7830     7.9080     87813.5640     87760.9105     354039    1954429       9.9150      12.9017      18.9340      41.7602       322.4161        16.1208       144.2130         7.2106
        fcc[r1=7.116_r2=2.117_r3=3.569_r4=3.658_r5=6.193_vol=72225.471].msh     7.1160     2.1170     3.5690     3.6580     6.1930     72225.4710     72180.7909     404331    2229460      11.3417      14.6534      25.1413      51.1469       260.6418        13.0321       120.3955         6.0198
        fcc[r1=7.121_r2=1.153_r3=2.938_r4=4.415_r5=5.919_vol=66117.815].msh     7.1210     1.1530     2.9380     4.4150     5.9190     66117.8150     66093.8364     394595    2155131      10.6292      13.6720      24.2827      48.5941       236.6150        11.8307       108.7324         5.4366
       fcc[r1=7.122_r2=8.410_r3=5.096_r4=2.979_r5=7.425_vol=117101.431].msh     7.1220     8.4100     5.0960     2.9790     7.4250    117101.4310    116908.8905     301187    1698294       9.1089      11.5612      14.9157      35.5947       454.6710        22.7336       205.7474        10.2874
        fcc[r1=7.123_r2=7.928_r3=2.208_r4=3.342_r5=6.757_vol=96653.139].msh     7.1230     7.9280     2.2080     3.3420     6.7570     96653.1390     96470.4858     264848    1470223       7.6144       9.0929      12.5999      29.3143       365.2791        18.2640       167.5115         8.3756
       fcc[r1=7.124_r2=5.771_r3=3.442_r4=2.557_r5=9.481_vol=101411.727].msh     7.1240     5.7710     3.4420     2.5570     9.4810    101411.7270    101238.7275     273838    1524685       7.9232       9.5931      13.1285      30.6525       380.6077        19.0304       173.7888         8.6894
        fcc[r1=7.124_r2=7.276_r3=5.610_r4=4.308_r5=3.735_vol=99963.415].msh     7.1240     7.2760     5.6100     4.3080     3.7350     99963.4150     99797.5796     272207    1515654       7.8991       9.4520      13.1958      30.5544       382.2787        19.1139       173.3814         8.6691
       fcc[r1=7.124_r2=8.301_r3=9.651_r4=7.481_r5=8.589_vol=179289.601].msh     7.1240     8.3010     9.6510     7.4810     8.5890    179289.6010    179071.6639     313395    1803703      10.1624      14.0825      15.7454      39.9997       771.9632        38.5982       322.3360        16.1168
        fcc[r1=7.126_r2=2.008_r3=2.810_r4=8.346_r5=4.963_vol=84651.240].msh     7.1260     2.0080     2.8100     8.3460     4.9630     84651.2400     84596.0105     334435    1854000       9.6425      11.9274      18.2483      39.8274       308.6639        15.4332       141.1899         7.0595
       fcc[r1=7.126_r2=4.650_r3=6.881_r4=7.530_r5=1.961_vol=101146.554].msh     7.1260     4.6500     6.8810     7.5300     1.9610    101146.5540    100998.6228     271572    1517869       7.9836       9.5524      13.3884      30.9320       382.5482        19.1274       175.2685         8.7634
        fcc[r1=7.126_r2=5.533_r3=4.945_r4=5.076_r5=1.660_vol=80915.924].msh     7.1260     5.5330     4.9450     5.0760     1.6600     80915.9240     80796.5515     315782    1740415       8.8595      10.8937      17.3061      37.0676       302.6328        15.1316       137.4824         6.8741
       fcc[r1=7.131_r2=5.940_r3=8.865_r4=5.797_r5=1.810_vol=106877.523].msh     7.1310     5.9400     8.8650     5.7970     1.8100    106877.5230    106731.4627     284142    1587854       8.2910      10.3125      13.9323      32.5437       412.4207        20.6210       185.2078         9.2604
        fcc[r1=7.135_r2=7.803_r3=4.385_r4=5.529_r5=1.390_vol=89119.947].msh     7.1350     7.8030     4.3850     5.5290     1.3900     89119.9470     88983.5101     343008    1902542       9.7642      12.3562      18.7241      40.8537       340.2238        17.0112       151.6967         7.5848
       fcc[r1=7.139_r2=8.250_r3=7.756_r4=3.340_r5=5.952_vol=124545.067].msh     7.1390     8.2500     7.7560     3.3400     5.9520    124545.0670    124363.8943     313437    1773432       9.5585      12.2139      15.2394      37.0206       491.9519        24.5976       219.8618        10.9931
       fcc[r1=7.141_r2=5.020_r3=7.532_r4=3.553_r5=5.580_vol=105457.256].msh     7.1410     5.0200     7.5320     3.5530     5.5800    105457.2560    105302.4876     277024    1554899       8.2671       9.5851      13.6877      31.5476       400.1932        20.0097       183.4530         9.1727
        fcc[r1=7.142_r2=7.842_r3=4.155_r4=2.989_r5=2.459_vol=80728.401].msh     7.1420     7.8420     4.1550     2.9890     2.4590     80728.4010     80588.3848     315248    1728286       8.6221      10.7866      16.7888      36.2057       306.7641        15.3382       136.1595         6.8080
       fcc[r1=7.143_r2=4.486_r3=6.460_r4=6.044_r5=5.492_vol=109976.632].msh     7.1430     4.4860     6.4600     6.0440     5.4920    109976.6320    109828.7277     282839    1590501       8.5013      10.2763      14.0575      32.8432       417.3607        20.8680       190.5689         9.5284
       fcc[r1=7.144_r2=7.611_r3=7.377_r4=5.444_r5=9.150_vol=151567.144].msh     7.1440     7.6110     7.3770     5.4440     9.1500    151567.1440    151349.4452     275922    1573514       8.6942      11.1824      12.9577      32.8427       616.7832        30.8392       268.1263        13.4063
       fcc[r1=7.144_r2=8.310_r3=9.530_r4=3.153_r5=4.654_vol=124903.767].msh     7.1440     8.3100     9.5300     3.1530     4.6540    124903.7670    124735.0608     317372    1789544       9.8567      12.6759      15.9168      38.4588       498.2260        24.9113       220.0853        11.0043
        fcc[r1=7.144_r2=9.124_r3=1.417_r4=2.207_r5=1.059_vol=61712.299].msh     7.1440     9.1240     1.4170     2.2070     1.0590     61712.2990     61573.7785     395279    2115292      10.0390      13.1447      24.0180      47.2114       235.0008        11.7500        99.3752         4.9688
        fcc[r1=7.145_r2=1.470_r3=3.852_r4=6.720_r5=6.072_vol=84387.728].msh     7.1450     1.4700     3.8520     6.7200     6.0720     84387.7280     84343.1608     329746    1823161       9.3501      11.7690      17.6489      38.7767       307.6794        15.3840       140.3282         7.0164
        fcc[r1=7.147_r2=2.219_r3=8.281_r4=1.305_r5=6.787_vol=89098.479].msh     7.1470     2.2190     8.2810     1.3050     6.7870     89098.4790     89029.5410     328018    1829347       9.5404      11.9796      17.8612      39.3904       328.4930        16.4246       152.2158         7.6108
       fcc[r1=7.147_r2=9.840_r3=8.212_r4=9.958_r5=8.313_vol=194695.956].msh     7.1470     9.8400     8.2120     9.9580     8.3130    194695.9560    194457.2638     334288    1931380      10.9213      16.3009      17.5220      44.7543       865.5127        43.2756       354.1198        17.7060
        fcc[r1=7.149_r2=3.610_r3=3.992_r4=4.751_r5=7.097_vol=92463.382].msh     7.1490     3.6100     3.9920     4.7510     7.0970     92463.3820     92340.1079     262823    1454875       7.4264       8.9082      12.7715      29.1133       341.9741        17.0987       156.9799         7.8490
       fcc[r1=7.149_r2=3.814_r3=1.116_r4=9.593_r5=8.707_vol=109122.367].msh     7.1490     3.8140     1.1160     9.5930     8.7070    109122.3670    108999.1666     303676    1692060       8.7986      11.3212      14.8082      34.9361       414.4885        20.7244       183.2773         9.1639
       fcc[r1=7.149_r2=4.923_r3=6.725_r4=2.799_r5=9.832_vol=119332.945].msh     7.1490     4.9230     6.7250     2.7990     9.8320    119332.9450    119170.7585     298381    1683231       9.0499      11.2836      14.7745      35.1164       458.5113        22.9256       206.1957        10.3098
       fcc[r1=7.150_r2=5.990_r3=8.071_r4=9.390_r5=5.512_vol=147731.192].msh     7.1500     5.9900     8.0710     9.3900     5.5120    147731.1920    147564.5397     349011    2002939      11.2027      15.2161      18.4900      44.9189       596.5584        29.8279       260.0639        13.0032
       fcc[r1=7.150_r2=7.724_r3=8.281_r4=3.940_r5=2.674_vol=107166.676].msh     7.1500     7.7240     8.2810     3.9400     2.6740    107166.6760    107012.6350     290785    1621231       8.5737      10.5198      14.1572      33.2587       418.4811        20.9241       185.6241         9.2812
       fcc[r1=7.152_r2=2.201_r3=6.666_r4=6.341_r5=9.863_vol=121264.291].msh     7.1520     2.2010     6.6660     6.3410     9.8630    121264.2910    121170.9602     316825    1781636       9.4560      12.2650      15.7145      37.4450       468.9925        23.4496       205.2633        10.2632
       fcc[r1=7.152_r2=4.607_r3=8.343_r4=8.953_r5=1.514_vol=114091.147].msh     7.1520     4.6070     8.3430     8.9530     1.5140    114091.1470    113948.0725     292062    1645113       8.8538      10.9001      14.5782      34.3403       439.0489        21.9524       198.8692         9.9435
       fcc[r1=7.155_r2=7.101_r3=3.641_r4=8.372_r5=1.726_vol=100180.338].msh     7.1550     7.1010     3.6410     8.3720     1.7260    100180.3380    100011.8154     271416    1511878       7.8870       9.5987      13.1520      30.6454       381.9909        19.0995       173.9818         8.6991
       fcc[r1=7.157_r2=5.882_r3=8.035_r4=8.425_r5=4.990_vol=137909.242].msh     7.1570     5.8820     8.0350     8.4250     4.9900    137909.2420    137745.4096     332886    1903066      10.6069      14.0132      17.6129      42.2429       548.1149        27.4057       242.4515        12.1226
